label,text
1,free message activate free text message replying message word free term condition visit wwwcom
0,know girl always safe selfish know got pa thank good night
0,worry hope photo shoot went well spiffing fun workage
0,im freezing craving ice fml
0,kay since already
0,eh sorry leh din c ur msg sad already lar watching tv u still office
0,yo im right yo work
0,ok darlin supose ok worry muchi film stuff mate babysit call therexx
0,said u mind go bedroom minute ok sed sexy mood came minuts latr wid caken wife
0,wake since checked stuff saw true available space pls call embassy send mail
0,nope juz work
0,huh fast dat mean u havent finished painting
0,number u live
0,put party day week study lightly think need draw custom checkboxes know hardcore
0,sac score big hundredhe set batsman
0,send yettys number pls
0,much cost approx per month
0,ok theory test going book think may coz thought wan na go jiayin isnt free
1,contacted dating service someone know find call land line poboxwtgp
0,thats fine give call know want question
0,sorry got late start way
0,u go back urself lor
0,gas station go
0,k u bored come home
0,babe love cover face kiss
0,like made throw smoking friend car one time awesome
0,still checked da
0,go walmart ill stay
0,havent forgotten might couple buck send tomorrow k love ya
0,oh great ill disturb talk
0,reverse cheating mathematics
0,ure welcome caught u using broken english
0,problem baby good time talk called left message
0,sorry ill call later
0,oh brand
0,sorry cant take call right happens r waxsto wat want come ill get medical insurance shell able deliver basic care im currently shopping right medical insurance give til friday morning thats ill see major person guide right insurance
0,time coming
0,call say coming today ok tell fool like ok
0,emailed yifeng part oredi get fr
0,r u sure theyll understand wine good idea slurp
0,minimum walk mile day
0,ok problem get taxi c ing tomorrow tuesday tuesday think r going cinema
0,brainless baby dolld vehicle sariyag drive madoke barolla
0,dont run away frm u walk slowly amp kill u dont care enough stop
1,sorry missed call let talk time im
0,please attend phone
0,hate call didnt accept even single call mine even messaged
0,message phone im holding
0,im free
0,yo trip got postponed still stocked
0,sorry ill call later
0,waiting call sir
0,hey reply pa
0,hey elaine today meeting still
0,sorry ive gone place ill tomorrow really sorry
0,tiime dont let hug dont break tear
0,tomorrow going theatre come wherever u call tell come tomorrow
0,electricity went fml
0,look like found something smoke great job
0,also andros ice etc etc
0,
0,good afternon love today hope good maybe interview wake miss babe passionate kiss across sea
0,yup wun believe wat u really neva c e msg sent shuhui
0,hows watch resizing
0,dear umma called
0,finished missing plenty
1,complimentary star ibiza holiday cash need urgent collection landline lose boxskwpppm
0,well meant opposed drunken night
0,k must book huh going yoga basic sunday
1,free msgwe billed mobile number mistake shortcode please call charge refundedthis call free bt landline
0,ok
0,oops mum somerset bit far back tomo see soon x
0,u workin overtime nigpun
0,kallis dismissial nd test
0,guess got screwd
1,please call immediately urgent message waiting
0,im meeting call later
0,r u cooking dinner
0,ok thanx
0,bull plan go floating ikea without care world live mess another day
0,buy
1,urgent mobile number awarded bonus caller prize call land line valid hr
0,heehee funny tho
0,simple arithmetic percentage
0,yeah wouldnt leave hour least hows sound
1,valued customer pleased advise following recent review mob awarded bonus prize call
0,thanks honey great day
0,amazing quote sometimes life difficult decide whats wrong lie brings smile truth brings tear
0,good night dear sleepwellamptake care
0,ask dad pick lar wan stay meh
0,jus chillaxin
0,hey da cool iknow wellda peril studentfinancial crisisspk u lr
0,beautiful truth gravity read carefully heart feel light someone feel heavy someone leaf goodmorning
1,want new nokia colour phone deliveredtomorrow free minute mobile free text free camcorder reply call
0,whats coming hill monster hope great day thing r going fine busy though
0,joy father john john joy father u an th hav ltgt iq ti ia question try answer
0,ill obey
0,didnt search online let know
0,need go get
0,pic please resend
0,remains bro amongst bros
0,uhhhhrmm isnt tb test bad youre sick
0,haf enuff space got like mb
1,life never much fun great came made truly special wont forget enjoy one gbpsms
1,want new video phone anytime network min inclusive video call downloads per week free deltomorrow call reply
1,valued customer pleased advise following recent review mob awarded bonus prize call
1,welcome please reply age gender begin eg
1,freemsg month unlimited free call activate smartcall txt call subscriptngbpwk unlimited call help stoptxt stop landlineonly
1,mobile mths update latest orange cameravideo phone free save free textsweekend call text yes callback orno opt
1,new club dont fink met yet b gr c u please leave msg day wiv ur area reply promised carlie x callsminmobsmore lkpoboxhpfl
0,true easier
0,sure since parent working tuesday dont really need cover story
0,haha okay today weekend leh
0,hi darlin youphone im athome youwanna chat
0,dont know jack shit anything id sayask something helpful want pretend text whatever response hypotheticalhuagauahahuagahyuhagga
0,youve always brainy one
0,yeah get random dude need change info sheet party ltgt never study safe
1,camera awarded sipix digital camera call fromm landline delivery within day
0,christmas occasion celebrated reflection ur value desire affectionsamp tradition ideal christmas
0,sending greeting joy happiness gr evening
0,hi darlin cantdo anythingtomorrow myparents aretaking outfor meal u free katexxx
0,india win level series mean record
0,plan
0,good hear
0,awesome deal gate charles told last night uh yeah
0,time thinkin goin
1,get free mobile video player free movie collect text go free extra film ordered t c apply yr
1,save money wedding lingerie wwwbridalpetticoatdreamscouk choose superb selection national delivery brought weddingfriend
0,board working fine issue overheating also reslove still software inst pending come around clock
0,yes dont care cause know
0,wiskey brandy rum gin beer vodka scotch shampain wine kudiyarasu dhina vaazhthukkal
0,mon okie lor haha best cheap n gd food la ex oso okie depends whether wana eat western chinese food den u prefer
0,sitting ard nothing lor u leh busy w work
0,ltgt k oh send home sale
0,sorry mail
0,ya telling abt tht incident
0,yes outside like hour called whole family wake cause started
0,ugh got outta class
0,nowadays people notixiquating laxinorficated opportunity bambling entropication ever oblisingately opted ur book masteriastering amplikater fidalfication champlaxigating think atrocious wotz ur opinion junna
0,dont file bagi work called mei tell find anything room
0,need lar jus testing e phone card dunno network gd thk waiting si finish bathing bathe dun disturb u liao u cleaning ur room
0,ok ill right later
0,friendship poem dear dear u r near hear dont get fear live cheer tear u r always dear gud ni
0,lunch come quickly open door
1,heard u call night knickers make beg like u last time xx luv nikiyunet
0,back bit long co accident divert via wadebridgei brilliant weekend thanks speak soon lot love
0,k yan jiu liao sat go bugis vill one frm den hop parco nb sun go cine frm den hop orc mrt hip hop
1,bloomberg message center wait apply future httpcareers bloombergcom
0,seeking lady street freak sheet
0,phone
0,haha figure well found piece priscillas bowl
0,actually fuck whatever find excuse tampa point january though
1,urgent trying contact u today draw show prize guaranteed call land line claim validhrs
0,yay finally lol missed cinema trip last week
0,day working dayexcept saturday sunday
0,aathiwhere dear
0,heart empty without love mind empty without wisdom eye r empty without dream amp life empty without frnds alwys touch good night amp sweet dream
0,think im waiting bus inform get ever get
0,getting back time soon
0,hows thing quick question
0,night ended another day morning come special way may smile like sunny ray leaf worry blue blue bay gud mrng
0,probably come everybodys done around ltgt right
0,got new year co yetunde said wanted surprise didnt see money returned mid january ltgt day return period ended
0,ask around there lot term mids
0,sure check yahoo email sent photo yesterday
0,looking
0,wherres boytoy
1,want new video phone anytime network min text five pound per week call reply delivery tomorrow
0,hello love go day wish well fine babe hope find job prospect miss boytoy teasing kiss
0,tell bad character u dnt lik ill try change ltgt add tat new year resolution waiting ur replybe frankgood morning
0,noi got rumour going buy apartment chennai
0,yeah probably earlier
0,change window logoff sound
0,still checked da
0,im also came room
0,huh got lesson lei n thinkin going sch earlier n tot parkin kent vale
0,ok
0,reach office around ltdecimalgt amp mobile problem cannt get voice call asa ill free
0,cool text head
1,contacted dating service someone know find call land line poboxwtgp
1,wan win meetgreet westlife u currently tour unbreakable untamed unkempt text cost p std text
